1 -4.96304737888664E-0003 20  5.02893841256125E-0004
1 -4.50481371022704E-0003 21  4.35619876689053E-0004
1 -4.10711649061568E-0003 22  3.80032409390552E-0004
1 -3.75976276421142E-0003 23  3.33709874827282E-0004
1 -3.45461446603323E-0003 24  2.94811139863516E-0004
1 -3.18511126389254E-0003 25  2.61912997884028E-0004
2  5.00208604687032E-0001 0  0.00000000000000E+0000
2  2.40034774845526E-0001 1  3.20019548488290E-0001
2  2.48083804887077E-0007 2  2.50001574549970E-0001
2 -5.91718043160085E-0002 3  1.42013452630863E-0001
2 -6.00002255125673E-0002 4  8.00021537102111E-0002
2 -4.99407817944189E-0002 5  4.75651174864424E-0002
2 -4.00002525403806E-0002 6  3.00032308034588E-0002
2 -3.20401401122012E-0002 7  1.99396890675700E-0002
2 -2.59518385264528E-0002 8  1.38451377971478E-0002
2 -2.13151708893804E-0002 9  9.97024361464582E-0003
2 -1.77517793070479E-0002 10  7.40183425102714E-0003
2 -1.49763152915341E-0002 11  5.63792301242927E-0003
2 -1.27833816626861E-0002 12  4.38922275743181E-0003
2 -1.10264344882580E-0002 13  3.48189211574024E-0003
2 -9.60034853133607E-0003 14  2.80753703029646E-0003
2 -8.42887561042005E-0003 15  2.29636122789501E-0003
2 -7.45598307532447E-0003 16  1.90210610242936E-0003
2 -6.63994062139750E-0003 17  1.59333013210983E-0003
2 -5.94921876682264E-0003 18  1.34817989363789E-0003
2 -5.35974466957612E-0003 19  1.15115574861058E-0003
2 -4.85286590249956E-0003 20  9.91063969760120E-0004
2 -4.41399374184925E-0003 21  8.59687764690698E-0004
2 -4.03159216302384E-0003 22  7.50895428088150E-0004
2 -3.69644970461991E-0003 23  6.60070160536819E-0004
2 -3.40114459527641E-0003 24  5.83671556664278E-0004
2 -3.13964604976391E-0003 25  5.18969456803298E-0004
3  2.22222306373169E-0001 0  0.00000000000000E+0000
3  1.59999871876380E-0001 1  1.20000841985416E-0001
3  5.91713714348430E-0002 2  1.42013452630863E-0001
3 -2.37691693122854E-0007 3  1.11113533532261E-0001
3 -2.24002437016395E-0002 4  7.68032302852362E-0002
3 -2.76819153471877E-0002 5  5.19071521197247E-0002
3 -2.66669342143189E-0002 6  3.55604011777473E-0002
3 -2.37814943494641E-0002 7  2.49759274923917E-0002
3 -2.06420570814316E-0002 8  1.80210983589291E-0002
3 -1.77780762979012E-0002 9  1.33406018807705E-0002
3 -1.53188861568339E-0002 10  1.01082359660012E-0002
3 -1.32547586531331E-0002 11  7.81953390290369E-0003
3 -1.15343552504896E-0002 12  6.16117080095790E-0003
3 -1.01000725223344E-0002 13  4.93412080552247E-0003
3 -8.89981823719665E-0003 14  4.00892695621025E-0003
3 -7.88990508524989E-0003 15  3.29942401987182E-0003
3 -7.03490406815632E-0003 16  2.74699348247154E-0003
3 -6.30639703086189E-0003 17  2.31092505866570E-0003
3 -5.68174295503354E-0003 18  1.96243257632744E-0003
3 -5.14283575201802E-0003 19  1.68079490432582E-0003
3 -4.67517388060656E-0003 20  1.45086615805567E-0003
3 -4.26707990244068E-0003 21  1.26140362594462E-0003
3 -3.90909726225885E-0003 22  1.10397032790921E-0003
3 -3.59352245590117E-0003 23  9.72129418474132E-0004
3 -3.31404171827288E-0003 24  8.60935132337204E-0004
3 -3.06544910510453E-0003 25  7.66542380048030E-0004
4  1.24999747556330E-0001 0  0.00000000000000E+0000
4  1.03805970294843E-0001 1  5.53643986261250E-0002
4  5.99997453568903E-0002 2  8.00021537102111E-0002
4  2.23997401369047E-0002 3  7.68032302852362E-0002
4 -2.72085138275282E-0007 4  6.25043068265541E-0002
4 -1.07081918344107E-0002 5  4.75961034713919E-0002
4 -1.47931809964490E-0002 6  3.55094199827022E-0002
4 -1.56215968431042E-0002 7  2.65164132698033E-0002
4 -1.50003001674008E-0002 8  2.00086138830784E-0002
4 -1.38168739758129E-0002 9  1.53141874375393E-0002
4 -1.24854576024944E-0002 10  1.19013734406366E-0002
4 -1.11889881936520E-0002 11  9.38901028273165E-0003
4 -1.00003402298370E-0002 12  7.51292378705415E-0003
4 -8.94117681855278E-0003 13  6.09142621159720E-0003
4 -8.01032473215457E-0003 14  4.99905563150094E-0003
4 -7.19721442298749E-0003 15  4.14831171792684E-0003
4 -6.48825917223661E-0003 16  3.47743611830253E-0003
4 -5.86976993047728E-0003 17  2.94225156022421E-0003
4 -5.32910891321592E-0003 18  2.51073222747422E-0003
4 -4.85514221366401E-0003 19  2.15936219122170E-0003
4 -4.43827491370286E-0003 20  1.87064690543615E-0003
4 -4.07033796383871E-0003 21  1.63143190542847E-0003
4 -3.74441782395252E-0003 22  1.43169482727501E-0003
4 -3.45467779931852E-0003 23  1.26372051439994E-0003
4 -3.19620067212156E-0003 24  1.12153695813078E-0003
4 -2.96480312357517E-0003 25  1.00044192600102E-0003
5  7.99997217833379E-0002 0  0.00000000000000E+0000
5  7.10056351829280E-0002 1  2.95871447319485E-0002
5  4.99402635446700E-0002 2  4.75651173700271E-0002
5  2.76813790043775E-0002 3  5.19071521197247E-0002
5  1.07076259231462E-0002 4  4.75961034713919E-0002
5 -2.94793385975482E-0007 5  4.00067297704823E-0002
5 -5.91268678819290E-0003 6  3.22574709992978E-0002
5 -8.76583496875583E-0003 7  2.55755280064420E-0002
5 -9.84756155089883E-0003 8  2.02102363836900E-0002
5 -9.96828872634126E-0003 9  1.60320497120665E-0002
5 -9.60032823394386E-0003 10  1.28134610320672E-0002
5 -9.00765620744437E-0003 11  1.03356907201260E-0002
5 -8.33338896586611E-0003 12  8.41921940013890E-0003
5 -7.65260471921181E-0003 13  6.92577833392960E-0003
5 -7.00267958043810E-0003 14  5.75173167189291E-0003
5 -6.40037467380239E-0003 15  4.82019089404417E-0003
5 -5.85137257452573E-0003 16  4.07416823752982E-0003
5 -5.35557727358338E-0003 17  3.47129662705115E-0003
5 -4.91004514529436E-0003 18  2.97987300347913E-0003
5 -4.51059203399495E-0003 19  2.57597927397057E-0003
5 -4.15265876167581E-0003 20  2.24145454909674E-0003
5 -3.83176185074419E-0003 21  1.96236407198214E-0003
5 -3.54372248373735E-0003 22  1.72792017496626E-0003
5 -3.28471924822793E-0003 23  1.52974028422470E-0003
5 -3.05136921850035E-0003 24  1.36120765636427E-0003
5 -2.84068554044481E-0003 25  1.21708303468004E-0003
6  5.55552563449737E-0002 0  0.00000000000000E+0000
6  5.11319112391675E-0002 1  1.75326598740639E-0002
6  3.99996992989031E-0002 2  3.00032308034588E-0002
6  2.66663621249847E-0002 3  3.55604011777473E-0002
6  1.47925863715130E-0002 4  3.55094199827022E-0002
6  5.91207328623966E-0003 5  3.22574709992978E-0002
6 -3.22060031382725E-0007 6  2.77874684618666E-0002
6 -3.59893717554627E-0003 7  2.32639027376536E-0002
6 -5.60033226658874E-0003 8  1.92129214098884E-0002
6 -6.57495712400902E-0003 9  1.57936306592035E-0002
6 -6.92076411275622E-0003 10  1.29919317169964E-0002
6 -6.89718518781746E-0003 11  1.07281412838915E-0002
6 -6.66702560999965E-0003 12  8.90827125930116E-0003
6 -6.32993022362172E-0003 13  7.44514899715654E-0003
6 -5.94567329430618E-0003 14  6.26518019238631E-0003
6 -5.54933492816900E-0003 15  5.30894803570447E-0003
6 -5.16083340738049E-0003 16  4.52950225278670E-0003
6 -4.79092807093906E-0003 17  3.89018478030678E-0003
6 -4.44484463722006E-0003 18  3.36241037648577E-0003
6 -4.12453447620464E-0003 19  2.92392816330178E-0003
6 -3.83006204256375E-0003 20  2.55734571578614E-0003
6 -3.56040721023376E-0003 21  2.24902521588533E-0003
6 -3.31404364256827E-0003 22  1.98819985908116E-0003
6 -3.08916715816565E-0003 23  1.76633694009176E-0003
6 -2.88394503491318E-0003 24  1.57663346836401E-0003
6 -2.69658953136798E-0003 25  1.41363159562502E-0003
7  4.08160070081749E-0002 0  0.00000000000000E+0000
7  3.83996782734357E-0002 1  1.12018842472565E-0002
7  3.20395532271505E-0002 2  1.99396890675700E-0002
7  2.37808835537408E-0002 3  2.49759274923917E-0002
7  1.56209773646054E-0002 4  2.65164132698033E-0002
7  8.76518964999207E-0003 5  2.55755280064420E-0002
7  3.59828174796561E-0003 6  2.32639027376536E-0002
7 -3.38315222421417E-0007 7  2.04213545044070E-0002
7 -2.34978452033374E-0003 8  1.75575616581511E-0002
7 -3.78733463638525E-0003 9  1.49282010026894E-0002
7 -4.59474928478443E-0003 10  1.26308888980446E-0002
7 -4.98306119050085E-0003 11  1.06781671523066E-0002
7 -5.10118135189686E-0003 12  9.04299469326020E-0003
7 -5.05045509954982E-0003 13  7.68378274175774E-0003
7 -4.89834625856389E-0003 14  6.55699372870089E-0003
7 -4.68897171563043E-0003 15  5.62260106680412E-0003
7 -4.45080850523993E-0003 16  4.84606478990202E-0003
7 -4.20193760731280E-0003 17  4.19855403747960E-0003
7 -3.95357211456115E-0003 18  3.65645792704328E-0003
7 -3.71249431184140E-0003 19  3.20058627922393E-0003
7 -3.48254559441941E-0003 20  2.81545149583096E-0003
7 -3.26573746285774E-0003 21  2.48855028885231E-0003
7 -3.06285320344912E-0003 22  2.20979520310038E-0003
7 -2.87397207871365E-0003 23  1.97099395278855E-0003
7 -2.69868386412142E-0003 24  1.76555506856957E-0003
7 -2.53635714882705E-0003 25  1.58803601779134E-0003
8  3.12496586441284E-0002 0  0.00000000000000E+0000
8  2.98221420321454E-0002 1  7.57611809372349E-0003
8  2.59512183550328E-0002 2  1.38451377971478E-0002
8  2.06414336178398E-0002 3  1.80210983589291E-0002
8  1.49996503735395E-0002 4  2.00086138830784E-0002
8  9.84689645034109E-0003 5  2.02102363836900E-0002
8  5.59964719724348E-0003 6  1.92129214098884E-0002
8  2.34908688013391E-0003 7  1.75575616581511E-0002
8 -3.55610835372795E-0007 8  1.56422288811200E-0002
8 -1.61749183161675E-0003 9  1.37173615207331E-0002
8 -2.67735288203141E-0003 10  1.19192136055233E-0002
8 -3.33127031457536E-0003 11  1.03085723781930E-0002
8 -3.69860424946467E-0003 12  8.90158509075434E-0003
8 -3.86857461495893E-0003 13  7.69069370294062E-0003
8 -3.90572199224337E-0003 14  6.65737007793155E-0003
8 -3.85571388104111E-0003 15  5.77936045298344E-0003
8 -3.75040551391592E-0003 16  5.03445799706981E-0003
8 -3.61171128470517E-0003 17  4.40226515515718E-0003
8 -3.45455475839529E-0003 18  3.86488902118032E-0003
8 -3.28900605214599E-0003 19  3.40700737559985E-0003
8 -3.12171855617294E-0003 20  3.01572677933493E-0003
8 -2.95700696283774E-0003 21  2.68026738240223E-0003
8 -2.79760891717018E-0003 22  2.39167791938755E-0003
8 -2.64513513308273E-0003 23  2.14253716958979E-0003
8 -2.50045160437651E-0003 24  1.92668494039339E-0003
8 -2.36395369806175E-0003 25  1.73904510157108E-0003
9  2.46910013385957E-0002 0  0.00000000000000E+0000
9  2.37950017587423E-0002 1  5.35637875399431E-0003
9  2.13145259973828E-0002 2  9.97024361464582E-0003
9  1.77774177083734E-0002 3  1.33406018807705E-0002
9  1.38161983320231E-0002 4  1.53141874375393E-0002
9  9.96759706150385E-0003 5  1.60320497120665E-0002
9  6.57425380675392E-0003 6  1.57936306592035E-0002
9  3.78661660999313E-0003 7  1.49282010026894E-0002
9  1.61674783796073E-0003 8  1.37173615207331E-0002
9 -3.75583051109938E-0007 9  1.23674823763480E-0002
9 -1.16030345871998E-0003 10  1.10129033106148E-0002
9 -1.96098336442674E-0003 11  9.73158482476322E-0003
9 -2.48928472037946E-0003 12  8.56240614128012E-0003
9 -2.81640121967541E-0003 13  7.51949626734216E-0003
9 -2.99797013898839E-0003 14  6.60249243269107E-0003
9 -3.07614428630387E-0003 15  5.80335395432741E-0003
9 -3.08223803100560E-0003 16  5.11057285742567E-0003
9 -3.03913276264822E-0003 17  4.51160438473153E-0003
9 -2.96338881206637E-0003 18  3.99422458993115E-0003
9 -2.86687762068283E-0003 19  3.54718506936180E-0003
9 -2.75803640655781E-0003 20  3.16048993983387E-0003
9 -2.64279598743045E-0003 21  2.82536172601056E-0003
9 -2.52531151057767E-0003 22  2.53430320594461E-0003
9 -2.40840894451111E-0003 23  2.28093441580057E-0003
9 -2.29399161258570E-0003 24  2.05978245411487E-0003
9 -2.18329659565697E-0003 25  1.86623165932076E-0003
10  1.99996237050186E-0002 0  0.00000000000000E+0000
10  1.94094939300555E-0002 1  3.92387594359889E-0003
10  1.77511077567942E-0002 2  7.40183425102714E-0003
10  1.53181982375656E-0002 3  1.01082359660012E-0002
10  1.24847603606639E-0002 4  1.19013734406366E-0002
10  9.59962269513426E-0003 5  1.28134610320672E-0002
10  6.92003494702931E-0003 6  1.29919317169964E-0002
10  4.59400250835529E-0003 7  1.26308888980446E-0002
10  2.67658623524270E-0003 8  1.19192136055233E-0002
10  1.15952560785892E-0003 9  1.10129033106148E-0002
10 -3.99632650673488E-0007 10  1.00269192625433E-0002
10 -8.60333773676558E-0004 11  9.03843308957164E-0003
10 -1.47849980115033E-0003 12  8.09465572268664E-0003
10 -1.90751001338541E-0003 13  7.22119018872291E-0003
10 -2.19179923857737E-0003 14  6.42921966166199E-0003
10 -2.36728678238052E-0003 15  5.72085405440248E-0003
10 -2.46223793552147E-0003 16  5.09293874302585E-0003
10 -2.49843358410828E-0003 17  4.53952696380355E-0003
10 -2.49242810023631E-0003 18  4.05344369723082E-0003
10 -2.45667152675821E-0003 19  3.62728460263639E-0003
10 -2.40044945222806E-0003 20  3.25384925553607E-0003
10 -2.33062760183955E-0003 21  2.92655809691666E-0003
10 -2.25228116054410E-0003 22  2.63945403145627E-0003
10 -2.16909016011968E-0003 23  2.38726751067020E-0003
10 -2.08372375390908E-0003 24  2.16537759449764E-0003
10 -1.99809107544979E-0003 25  1.96979843572009E-0003
11  1.65285343088613E-0002 0  0.00000000000000E+0000
11  1.61243052922089E-0002 1  2.95915619579645E-0003
11  1.49756141510409E-0002 2  5.63792301242927E-0003
11  1.32540467603661E-0002 3  7.81953390290369E-0003
11  1.11882734922801E-0002 4  9.38901028273165E-0003
11  9.00693027267607E-0003 5  1.03356907201260E-0002
11  6.89643233015858E-0003 6  1.07281412838915E-0002
11  4.98229678738227E-0003 7  1.06781671523066E-0002
11  3.33050143235170E-0003 8  1.03085723781930E-0002
11  1.96018908511419E-0003 9  9.73158482476322E-0003
11  8.59522964760551E-0004 10  9.03843308957164E-0003
11 -4.09001115894529E-0007 11  8.29703569728224E-0003
11 -6.55455839172703E-0004 12  7.55422322923494E-0003
11 -1.14191730390267E-0003 13  6.83992621225116E-0003
11 -1.49312118640843E-0003 14  6.17147841219179E-0003
11 -1.73787756192567E-0003 15  5.55747222212943E-0003
11 -1.90011753972819E-0003 16  5.00063646715887E-0003
11 -1.99924818053887E-0003 17  4.50008526614454E-0003
11 -2.05068760644878E-0003 18  4.05279126304237E-0003
11 -2.06652534960128E-0003 19  3.65469080169589E-0003
11 -2.05614460556802E-0003 20  3.30118016228198E-0003
11 -2.02677026688391E-0003 21  2.98768049658449E-0003
11 -1.98393863174218E-0003 22  2.70977129899208E-0003
11 -1.93183292367927E-0003 23  2.46337518302653E-0003
11 -1.87364056508343E-0003 24  2.24477476827545E-0003
11 -1.81174959495323E-0003 25  2.05061397525697E-0003
12  1.38884865243938E-0002 0  0.00000000000000E+0000
12  1.36024504491985E-0002 1  2.28622692011982E-0003
12  1.27826472513277E-0002 2  4.38922275743181E-0003
12  1.15336244338522E-0002 3  6.16117080095790E-0003
12  9.99959269410056E-0003 4  7.51292378705415E-0003
12  8.33263594901723E-0003 5  8.41921940013890E-0003
12  6.66626110224655E-0003 6  8.90827125930116E-0003
12  5.10040100201792E-0003 7  9.04299469326020E-0003
12  3.69781487133380E-0003 8  8.90158509075434E-0003
12  2.48847469670821E-0003 9  8.56240614128012E-0003
12  1.47767769172624E-0003 10  8.09465572268664E-0003
12  6.54611226963198E-0004 11  7.55422322923494E-0003
12 -4.23923434449396E-0007 12  6.98321061390317E-0003
12 -5.10797863050527E-0004 13  6.41135570626261E-0003
12 -9.00085837812092E-0004 14  5.85838373456227E-0003
12 -1.19020970378791E-0003 15  5.33632113142346E-0003
12 -1.40044247788573E-0003 16  4.85168931839297E-0003
12 -1.54720116016982E-0003 17  4.40716793922036E-0003
12 -1.64411066580072E-0003 18  4.00292580121686E-0003
12 -1.70225119255463E-0003 19  3.63749801658386E-0003
12 -1.73056343422573E-0003 20  3.30855620180515E-0003
12 -1.73616247171893E-0003 21  3.01327319601086E-0003
12 -1.72468276629623E-0003 22  2.74866549175812E-0003
12 -1.70052351745298E-0003 23  2.51178093520821E-0003
12 -1.66714759303588E-0003 24  2.29975827046047E-0003
12 -1.62724001025971E-0003 25  2.10997612039066E-0003
13  1.18338997787504E-0002 0  0.00000000000000E+0000
13  1.16258867078756E-0002 1  1.80280780112874E-0003
13  1.10256818219483E-0002 2  3.48189211574024E-0003
13  1.00993175949640E-0002 3  4.93412080552247E-0003
13  8.94040980625732E-0003 4  6.09142621159720E-0003
13  7.65182757285032E-0003 5  6.92577833392960E-0003
13  6.32914661298400E-0003 6  7.44514899715654E-0003
13  5.04966058964840E-0003 7  7.68378274175774E-0003
13  3.86775631465142E-0003 8  7.69069370294062E-0003
13  2.81556661196447E-0003 9  7.51949626734216E-0003
13  1.90667714529980E-0003 10  7.22119018872291E-0003
13  1.14106583141904E-0003 11  6.83992621225116E-0003
13  5.09927300159418E-0004 12  6.41135570626261E-0003
13 -4.44985497167864E-0007 13  5.96266576324922E-0003
13 -4.05772029077323E-0004 14  5.51343498031542E-0003
13 -7.21933084242288E-0004 15  5.07710707888975E-0003
13 -9.63771851136386E-0004 16  4.66222061923816E-0003
13 -1.14460235675651E-0003 17  4.27376274607383E-0003
13 -1.27592248086295E-0003 18  3.91407335749960E-0003
13 -1.36750430834098E-0003 19  3.58375671772748E-0003
13 -1.42744911724968E-0003 20  3.28223428349617E-0003
13 -1.46244438990806E-0003 21  3.00819253851614E-0003
13 -1.47793767315640E-0003 22  2.75985854092653E-0003
13 -1.47830488342038E-0003 23  2.53531448029420E-0003
13 -1.46708688202146E-0003 24  2.33253841557257E-0003
13 -1.44710610726051E-0003 25  2.14956000180067E-0003
14  1.02036572588560E-0002 0  0.00000000000000E+0000
14  1.00487902780628E-0002 1  1.44673329010381E-0003
14  9.59957274554313E-0003 2  2.80753703029646E-0003
14  8.89903381165880E-0003 3  4.00892695621025E-0003
14  8.00954184396119E-0003 4  4.99905563150094E-0003
14  7.00188120977430E-0003 5  5.75173167189291E-0003
14  5.94487284534750E-0003 6  6.26518019238631E-0003
14  4.89751993811183E-0003 7  6.55699372870089E-0003
14  3.90488588759652E-0003 8  6.65737007793155E-0003
14  2.99712181477929E-0003 9  6.60249243269107E-0003
14  2.19093696826178E-0003 10  6.42921966166199E-0003
14  1.49225357762894E-0003 11  6.17147841219179E-0003
14  8.99202429160084E-0004 12  5.85838373456227E-0003
14  4.04882273975282E-0004 13  5.51343498031542E-0003
14 -4.53031900095931E-0007 14  5.15480812475033E-0003
14 -3.27697812767980E-0004 15  4.79583553074292E-0003
14 -5.87827117224826E-0004 16  4.44592319284709E-0003
14 -7.91197524848464E-0004 17  4.11126827398789E-0003
14 -9.47219174599390E-0004 18  3.79565368376689E-0003
14 -1.06413448112086E-0003 19  3.50112024620231E-0003
14 -1.14907883000193E-0003 20  3.22839131623809E-0003
14 -1.20806530198792E-0003 21  2.97733878996453E-0003
14 -1.24615649543713E-0003 22  2.74727094113203E-0003
14 -1.26755483328544E-0003 23  2.53710163690357E-0003
14 -1.27569437711550E-0003 24  2.34554953501487E-0003
14 -1.27342240161887E-0003 25  2.17127523776739E-0003
15  8.88844311461412E-0003 0  0.00000000000000E+0000
15  8.77080614780823E-0003 1  1.17875813939783E-0003
15  8.42808103242021E-0003 2  2.29636122789501E-0003
15  7.88910454105007E-0003 3  3.29942401987182E-0003
15  7.19639948110995E-0003 4  4.14831171792684E-0003
15  6.39955775030643E-0003 5  4.82019089404417E-0003
15  5.54850057739031E-0003 6  5.30894803570447E-0003
15  4.68813487169939E-0003 7  5.62260106680412E-0003
15  3.85487104240667E-0003 8  5.77936045298344E-0003
15  3.07529292280151E-0003 9  5.80335395432741E-0003
15  2.36640560062185E-0003 10  5.72085405440248E-0003
15  1.73698465868277E-0003 11  5.55747222212943E-0003
15  1.18930423360730E-0003 12  5.33632113142346E-0003
15  7.21024144868743E-0004 13  5.07710707888975E-0003
15  3.26775398734824E-0004 14  4.79583553074292E-0003
15 -4.68001185503081E-0007 15  4.50501354850985E-0003
15 -2.68453510747335E-0004 16  4.21398161939379E-0003
15 -4.84959631108950E-0004 17  3.92942591660983E-0003
15 -6.57409997289804E-0004 18  3.65595651687300E-0003
15 -7.92573833354737E-0004 19  3.39650946933645E-0003
15 -8.96483558982197E-0004 20  3.15275322595454E-0003
15 -9.74438776335518E-0004 21  2.92546100856939E-0003
15 -1.03096526682833E-0003 22  2.71477563799394E-0003
15 -1.06995054303027E-0003 23 
