 932
e    91  65  924742   4.61376000000477E+0005
e    92  65  924023   4.72500000000000E+0009
e    93  65  925411   4.72500000000000E+0009
n    94  65  925342  -1.00000000000000E+0002
b    95  65  927163   6.22944000000000E+0006
b    96  65  927566   5.96160000000000E+0005
b    97  65  929510   4.65599999999627E+0002
e    87  66  925769   2.30400000000000E+0004
a    88  66  924429   9.45000000000000E+0013
e    89  66  925747   3.60000000000000E+0004
n    90  66  924277  -5.70000000000164E-0002
e    91  66  925460   2.91600000000298E+0004
n    92  66  924403  -1.00000000000023E-0001
e    93  66  925735   1.24761599999847E+0007
n    94  66  925193  -2.29999999999927E+0000
n    95  66  926930  -1.98999999999942E+0001
n    96  66  926795  -2.55000000000000E+0001
n    97  66  928728  -2.48999999999942E+0001
n    98  66  929171  -2.81000000000058E+0001
b    99  66  931700   8.38800000000000E+0003
b   100  66  932803   2.93760000000000E+0005
e    95  67  929092   9.00000000000000E+0002
e    96  67  928731   1.03950000000000E+0009
e    97  67  930285   1.74000000000000E+0003
n    98  67  930319  -1.00000000000000E+0002
b    99  67  932281   9.64800000000000E+0004
b   100  67  933127   1.11600000000000E+0004
e    92  68  929080   1.02960000000000E+0005
e    93  68  929996   1.16640000000000E+0004
n    94  68  928775  -1.40000000000100E-0001
e    95  68  930030   4.50600000000000E+0003
n    96  68  929198  -1.55999999999949E+0000
e    97  68  930723   3.74400000000000E+0004
n    98  68  930290  -3.34000000000233E+0001
n    99  68  932046  -2.28999999999942E+0001
n   100  68  932368  -2.71000000000058E+0001
b   101  68  934588   8.12159999999046E+0005
n   102  68  935461  -1.48999999999942E+0001
b   103  68  938027   2.70720000000000E+0004
b   104  68  939353   1.77480000000000E+0005
e    97  69  933561   2.77200000000000E+0004
e    98  69  932848   7.99200000000000E+0005
e    99  69  934170   8.04384000000000E+0006
n   100  69  934212  -1.00000000000000E+0002
b   101  69  935798   1.11110400000153E+0007
b   102  69  936427   6.04800000000000E+0007
b   103  69  938397   2.28960000000000E+0005
e    96  70  933875   2.04120000000000E+0005
e    97  70  934946   1.05000000000000E+0003
n    98  70  933894  -1.35000000000218E-0001
e    99  70  935186   2.76480000000000E+0006
n   100  70  934759  -3.09999999999854E+0000
n   101  70  936323  -1.43999999999942E+0001
n   102  70  936378  -2.18999999999942E+0001
n   103  70  938208  -1.62000000000116E+0001
n   104  70  938859  -3.16000000000058E+0001
b   105  70  941273   3.62015999999523E+0005
n   106  70  942564  -1.26000000000058E+0001
b   107  70  945253   6.84000000000000E+0003
b   108  70  946639   4.44000000000000E+0003
e   101  71  939085   5.78880000000000E+0005
e   102  71  938929   4.31549999999390E+0007
e   103  71  940336   1.03950000000000E+0008
n   104  71  940770  -9.73900000000140E+0001
n   105  71  942679  -2.60999999999694E+0000
b   106  71  943752   5.79744000000000E+0005
b   107  71  945963   1.70400000000000E+0003
e    99  72  940490   4.35600000000000E+0004
e   100  72  939460   5.89050000000000E+0007
e   101  72  940650   8.64000000000000E+0004
n   102  72  940044  -1.60000000000082E-0001
e   103  72  941507   6.04800000000000E+0006
n   104  72  941406  -5.19999999999709E+0000
n   105  72  943217  -1.86000000000058E+0001
n   106  72  943696  -2.71000000000058E+0001
n   107  72  945812  -1.36999999999971E+0001
n   108  72  946546  -3.52000000000116E+0001
b   109  72  949096   3.66336000000381E+0006
b   110  72  950550   2.83500000000000E+0014
b   111  72  953530   3.84000000000000E+0003
e   105  73  945750   5.58599999999627E+0002
e   106  73  945930   5.74560000000000E+0007
n   107  73  947462  -1.23000000000104E-0002
n   108  73  947992  -9.99876999999397E+0001
b   109  73  950149   9.93600000000000E+0006
b   110  73  951369   4.40640000000000E+0005
e   104  74  945840   1.85760000000000E+0006
e   105  74  947067   2.28000000000000E+0003
n   106  74  946701  -1.30000000000109E-0001
e   107  74  948192   1.04544000000000E+0007
n   108  74  948202  -2.62999999999884E+0001
n   109  74  950220  -1.43000000000029E+0001
n   110  74  950928  -3.07000000000116E+0001
b   111  74  953416   6.48864000000000E+0006
n   112  74  954357  -2.86000000000058E+0001
b   113  74  957153   8.60400000000000E+0004
b   114  74  958480   5.99616000000000E+0006
e   107  75  951210   4.57200000000000E+0004
e   108  75  950817   6.13440000000000E+0006
e   109  75  952530   3.28320000000000E+0006
n   110  75  952951  -3.74000000000233E+0001
b   111  75  954984   3.26160000000000E+0005
n   112  75  955744  -6.25999999999767E+0001
b   113  75  958106   6.08400000000000E+0004
b   114  75  959219   8.74800000000000E+0004
e   106  76  952120   7.74000000000000E+0004
e   107  76  953290   4.68000000000000E+0004
n   108  76  952488  -1.80000000000291E-0002
e   109  76  954041   8.08704000000000E+0006
n   110  76  953830  -1.60000000000036E+0000
n   111  76  955741  -1.60000000000036E+0000
n   112  76  955830  -1.33000000000029E+0001
n   113  76  958137  -1.61000000000058E+0001
n   114  76  958436  -2.63999999999942E+0001
b   115  76  960920   1.33056000000000E+0006
n   116  76  961467  -4.10000000000000E+0001
b   117  76  964138   1.10160000000000E+0005
b   118  76  965173   1.89000000000000E+0008
e   111  77  958830   1.49400000000000E+0005
e   112  77  958712   1.13184000000000E+0006
e   113  77  960580   1.01952000000000E+0006
n   114  77  960584  -3.72999999999884E+0001
b   115  77  962580   6.41087999999237E+0006
n   116  77  962917  -6.27000000000116E+0001
b   117  77  965069   6.91200000000000E+0004
b   118  77  965966   1.00800000000000E+0004
e   109  78  960470   8.46000000000000E+0003
e   110  78  959386   8.81280000000000E+0005
e   111  78  960817   3.92400000000000E+0004
n   112  78  959917  -1.30000000000052E-0002
e   113  78  961665   2.50560000000238E+0005
n   114  78  961019  -7.79999999999745E-0001
e   115  78  962977   1.57500000000000E+0009
n   116  78  962655  -3.29000000000233E+0001
n   117  78  964766  -3.37999999999884E+0001
n   118  78  964926  -2.52999999999884E+0001
b   119  78  967315   6.58800000000000E+0004
n   120  78  967869  -7.19999999999709E+0000
b   121  78  970552   1.84800000000000E+0003
b   122  78  971417   4.50000000000000E+0004
e   115  79  965348   1.42200000000000E+0005
e   116  79  965013   1.60704000000000E+0007
e   117  79  966544   5.33952000000000E+0005
n   118  79  966543  -1.00000000000000E+0002
b   119  79  968217   2.32934400000095E+0005
b   120  79  968740   2.71296000000000E+0005
b   121  79  970670   2.90400000000000E+0003
e   113  80  966560   1.36800000000000E+0004
e   114  80  965391   1.63800000000000E+0010
e   115  80  966640   3.42000000000000E+0004
n   116  80  965807  -1.50000000000091E-0001
e   117  80  967187   2.30760000000000E+0005
n   118  80  966743  -1.00000000000000E+0001
n   119  80  968254  -1.67999999999884E+0001
n   120  80  968300  -2.31000000000058E+0001
n   121  80  970277  -1.31999999999971E+0001
n   122  80  970617  -2.97999999999884E+0001
b   123  80  972848   4.02623999999619E+0006
n   124  80  973467  -6.90000000000146E+0000
b   125  80  976047   3.12000000000000E+0002
e   119  81  970934   9.39600000000000E+0004
e   120  81  970794   2.62800000000000E+0005
e   121  81  972085   1.05408000000000E+0006
n   122  81  972320  -2.95000000000000E+0001
b   123  81  973839   1.18755000000000E+0008
n   124  81  974401  -7.05000000000000E+0001
b   125  81  976084   2.51999999999767E+0002
e   119  82  972830   3.34800000000000E+0004
e   120  82  972134   1.57500000000000E+0012
e   121  82  973365   1.86840000000000E+0005
n   122  82  973020  -1.42000000000007E+0000
e   123  82  974458   4.72500000000000E+0014
n   124  82  974440  -2.41000000000058E+0001
n   125  82  975872  -2.21000000000058E+0001
n   126  82  976627  -5.22999999999884E+0001
b   127  82  981065   1.17000000000000E+0004
b   128  82  984163   7.02450000000000E+0008
b   129  82  988735   2.16600000000000E+0003
b   130  82  991871   3.81600000000000E+0004
e   123  83  978478   5.39136000000000E+0005
e   124  83  978446   1.00800000000000E+0009
e   125  83  979717   1.15920000000000E+0013
n   126  83  980374  -1.00000000000000E+0002
b   127  83  984095   4.32864000000000E+0005
a   128  83  987255   1.28999999999767E+0002
b   129  83  991255   3.63600000000000E+0003
e   122  84  980456   7.60320000000000E+0005
e   123  84  981570   2.08800000000000E+0004
a   124  84  981222   9.13500000000000E+0007
a   125  84  982404   3.21300000000000E+0009
a   126  84  982848   1.19577599999847E+0007
a   127  84  986627   5.20000000000437E-0001
a   128  84  988900   3.03000000000109E-0007
a   129  84  992800   4.19999999999587E-0006
a   130  84  995200   1.63999999999831E-0004
a   131  84  999500   1.78000000000011E-0003
a   132  84    1900   1.50000000000091E-0001
a   134  84    8900   1.83000000000000E+0002
e   123  85  986510   5.86800000000000E+0003
e   124  85  986149   1.94400000000000E+0004
e   125  85  987126   2.98800000000000E+0004
e   126  85  987469   2.59560000000000E+0004
a   127  85  990725   3.10000000000400E-0001
a   128  85  992911   1.09999999999889E-0007
a   129  85  996300   9.99999999999482E-0009
a   130  85  998700   9.99999999998780E-0005
a   131  85    2400   2.99999999999745E-0004
a   132  85    4600   3.20000000000391E-0002
a   133  85    8600   2.00000000000000E+0000
a   134  85   11400   5.40000000000582E+0001
e   121  86  990690   5.58000000000000E+0002
a   124  86  989669   8.64000000000000E+0003
e   125  86  990576   5.25600000000000E+0004
a   126  86  990697   1.44000000000000E+0003
a   132  86    5580   3.49999999999682E-0002
a   136  86   17571   3.30048000000000E+0005
a   122  87  995870   5.00000000000000E+0001
e   125  87  996130   1.20000000000000E+0003
a   128  87     310   1.19999999999938E-0007
a   133  87   12293   2.73999999999942E+0001
b   136  87   19733   1.30800000000000E+0003
a   134  88   15353   3.80000000000000E+0001
a   135  88   18501   9.84959999999046E+0005
a   136  88   20186   3.16224000000000E+0005
b   137  88   23604   1.27872000000000E+0006
a   138  88   25403   5.04630000000000E+0010
b   139  88   29171   2.52000000000000E+0003
e   135  89   21685   1.04400000000000E+0004
a   136  89   23205   8.64000000000000E+0005
b   137  89   26084   1.04400000000000E+0005
b   138  89   27750   6.85755000000977E+0008
b   139  89   31015   2.19600000000000E+0004
a   138  90   28715   6.01650000000000E+0007
a   139  90   31755   2.29950000000000E+0011
a   140  90   33128   2.37510000000000E+0012
b   141  90   36299   9.18720000000000E+0004
a   142  90   38051   4.37850000000025E+0017
b   143  90   41577   1.33800000000000E+0003
e   138  91   32073   1.20960000000000E+0005
e   139  91   34527   1.52928000000191E+0006
a   140  91   35880   1.03320000000000E+0012
b   141  91   38565   1.13184000000000E+0005
b   142  91   40243   2.33280000000000E+0006
a   141  92   39628   5.01480000000000E+0012
a   142  92   40947   7.71750000000000E+0012
a   143  92   43924   2.23650000000123E+0016
a   144  92   45563   7.37729999998976E+0014
b   145  92   48725   5.83200000000000E+0005
a   146  92   50785   1.42065000000127E+0017
b   147  92   54290   1.41000000000000E+0003
e   143  93   46550   3.46500000000000E+0012
a   144  93   48168   6.74100000000000E+0013
b   145  93   50941   1.82908799999952E+0005
b   146  93   52933   2.03904000000000E+0005
e   143  94   48401   3.91392000000000E+0006
a   144  94   49555   2.76381000000000E+0009
a   145  94   52158   7.59150000000000E+0011
a   146  94   53808   2.06955000000000E+0011
b   147  94   56846   4.53600000000000E+0008
a   148  94   58737   1.18440000000000E+0013
b   149  94   61998   1.78560000000000E+0004
e   145  95   55278   1.83240000000000E+0005
a   146  95   56824   1.36395000000000E+0010
b   147  95   59542   5.76000000000000E+0004
a   148  95   61375   2.32155000000000E+0011
b   149  95   64279   3.63600000000000E+0004
a   150  96   67218   1.48050000000000E+0011
a   151  96   70347   5.04000000000000E+0014
a   152  96   72343   1.07100000000000E+0013
b   153  96   75948   3.84000000000000E+0003
e   149  97   68720   1.55520000000000E+0005
a   150  97   70300   4.34700000000000E+0010
a   153  98   79580   2.82870000000000E+0010
a   154  98   81621   8.31600000000000E+0007
a   153  99   82944   4.07808000000000E+0007
a   154  99   84818   1.77120000000000E+0006
